OrderID,Amount,OrderDate,CustomerID
614OS21121151671423,"94,500",2021-12-11 14:32:06,4683163
614OS21121151671423,"99,500",2021-12-11 14:32:06,4683163
614OS21121143596030,"25,000",2021-12-11 14:21:09,1931665
614OS21121143596030,"99,000",2021-12-11 14:21:09,1931665
614OS21121143596030,"118,300",2021-12-11 14:21:09,1931665
614OS21121143596030,"132,300",2021-12-11 14:21:09,1931665
614OS21121142878056,"111,000",2021-12-11 13:34:57,4683019
614OS21121143113840,"115,000",2021-12-11 12:06:33,4587737
614OS21121143113840,"78,000",2021-12-11 12:06:33,4587737
614OS21121142909306,"25,000",2021-12-11 11:58:31,4609888
614OS21121142909306,"539,000",2021-12-11 11:58:31,4609888
614OS21121142231680,"239,000",2021-12-11 11:55:04,4587737
614OS21121142231680,"139,300",2021-12-11 11:55:04,4587737
614OS21121142815963,"88,000",2021-12-11 11:54:36,4587737
614OS21121142815963,"295,000",2021-12-11 11:54:36,4587737
614OS21121142109370,"55,000",2021-12-11 11:43:50,3088274
614OS21121142109370,"39,000",2021-12-11 11:43:50,3088274
614OS21121138839173,"29,000",2021-12-11 11:41:44,4616697
614OS21121138839173,"115,000",2021-12-11 11:41:44,4616697
614OS21121138839173,"159,000",2021-12-11 11:41:44,4616697
614OS21121138839173,"185,000",2021-12-11 11:41:44,4616697
614OS21121138839173,"165,000",2021-12-11 11:41:44,4616697
614OS21121137874013,"55,000",2021-12-11 10:47:17,4482466
614OS21121137874013,"99,000",2021-12-11 10:47:17,4482466
614OS21121137874013,"92,000",2021-12-11 10:47:17,4482466
614OS21121137874013,"45,000",2021-12-11 10:47:17,4482466
614OS21121136847340,"139,000",2021-12-11 10:31:28,4647588
614OS21121136847340,"33,000",2021-12-11 10:31:28,4647588
614OS21121136847340,"145,000",2021-12-11 10:31:28,4647588
614OS21121136847340,"69,000",2021-12-11 10:31:28,4647588
614OS21121136847340,"79,000",2021-12-11 10:31:28,4647588
614OS21121137448530,"74,500",2021-12-11 10:31:11,4647588
614OS21121137448530,"39,000",2021-12-11 10:31:11,4647588
614OS21121136827793,"65,000",2021-12-11 10:24:08,4682385
614OS21121135549243,"559,000",2021-12-11 10:14:04,3427503
614OS21121135549243,0,2021-12-11 10:14:04,3427503
614OS21121134644523,"348,000",2021-12-11 09:52:29,15082
614OS21121134644523,"112,000",2021-12-11 09:52:29,15082
614OS21121133036080,"119,000",2021-12-11 09:22:24,4682098
614OS21121132999173,"205,000",2021-12-11 09:10:36,4657507
614OS21121132918516,"99,000",2021-12-11 09:09:59,4634675
614OS21121132918516,"65,000",2021-12-11 09:09:59,4634675
614OS21121132461203,"132,000",2021-12-11 09:08:38,4682037
614OS21121132355453,0,2021-12-11 09:01:01,3776914
614OS21121132355453,"339,000",2021-12-11 09:01:01,3776914
614OS21121128550600,"1,278,000",2021-12-11 08:59:03,4681990
614OS21121128948510,"160,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"129,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"65,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"145,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"25,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"69,000",2021-12-11 08:50:53,4681947
614OS21121128948510,"41,000",2021-12-11 08:50:53,4681947
614OS21121128581616,"47,000",2021-12-11 08:02:28,4681752
614OS21121126067470,"19,000",2021-12-11 07:55:47,4607930
614OS21121126067470,"25,000",2021-12-11 07:55:47,4607930
614OS21121126067470,"99,000",2021-12-11 07:55:47,4607930
614OS21121073475063,"40,000",2021-12-10 20:56:43,4612853
614OS21121073475063,"415,000",2021-12-10 20:56:43,4612853
614OS21121073386500,0,2021-12-10 20:24:31,4610081
614OS21121073386500,"59,000",2021-12-10 20:24:31,4610081
614OS21121073386500,"1,080,000",2021-12-10 20:24:31,4610081
614OS21121073386500,"348,000",2021-12-10 20:24:31,4610081
614OS21121073386500,"99,000",2021-12-10 20:24:31,4610081
614OS21121073386500,"160,000",2021-12-10 20:24:31,4610081
614OS21121070914836,"348,000",2021-12-10 20:22:42,4610081
614OS21121070914836,"99,000",2021-12-10 20:22:42,4610081
614OS21121070914836,"1,080,000",2021-12-10 20:22:42,4610081
614OS21121070914836,"160,000",2021-12-10 20:22:42,4610081
614OS21121070914836,"59,000",2021-12-10 20:22:42,4610081
